타임스탬프,,guide,,,,,content_id,light,interior,story,probability,creativity,production,activity,scale,fear,device,fun,service
2023. 11. 15 오후 10:01:44,,0,,,,,430116,0,0,0,1,0,0,1,-1,0,0,0,0
2023. 11. 15 오후 10:01:51,,0,,,,,431268,0,0,0,-1,0,0,0,0,0,0,-1,0
2023. 11. 15 오후 10:01:59,,0,,,,,434860,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:02:05,,0,,,,,437096,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:02:10,,0,,,,,437621,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:02:16,,0,,,,,405171,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:02:32,,0,,,,,425157,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:02:45,,0,,,,,425844,0,0,1,1,0,0,1,0,0,1,0,0
2023. 11. 15 오후 10:02:54,,-1,,,,,426310,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:03:00,,0,,,,,428914,0,1,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:03:07,,0,,,,,430387,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:03:21,,0,,,,,430734,0,1,0,1,0,0,0,1,0,0,1,0
2023. 11. 15 오후 10:03:28,,0,,,,,431225,0,0,0,0,0,0,0,1,0,0,0,1
2023. 11. 15 오후 10:03:35,,0,,,,,432098,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:03:45,,0,,,,,432124,0,0,0,0,0,0,0,0,0,1,0,0
2023. 11. 15 오후 10:03:56,,0,,,,,429153,0,-1,0,0,0,0,0,0,0,-1,0,0
2023. 11. 15 오후 10:04:02,,0,,,,,453326,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:04:08,,0,,,,,462158,0,0,0,0,0,0,1,0,0,0,1,0
2023. 11. 15 오후 10:04:29,,0,,,,,468605,-1,0,0,0,0,1,1,0,0,1,1,0
2023. 11. 15 오후 10:04:40,,0,,,,,478314,-1,0,0,0,0,0,1,0,0,-1,0,0
2023. 11. 15 오후 10:04:49,,0,,,,,480671,0,0,0,0,0,0,-1,0,0,0,0,0
2023. 11. 15 오후 10:04:58,,0,,,,,480679,0,0,0,0,0,0,0,0,0,0,-1,0
2023. 11. 15 오후 10:05:12,,0,,,,,496599,0,0,0,1,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:05:23,,0,,,,,496703,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:05:36,,0,,,,,497085,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:06:44,,0,,,,,456875,0,0,0,0,1,0,0,0,0,0,1,0
2023. 11. 15 오후 10:06:50,,0,,,,,459733,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:06:58,,0,,,,,461031,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:07:08,,0,,,,,472602,0,0,0,0,0,0,1,0,0,0,0,0
2023. 11. 15 오후 10:07:16,,0,,,,,485388,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:07:26,,0,,,,,496981,0,0,0,0,0,0,-1,0,0,0,0,0
2023. 11. 15 오후 10:07:33,,0,,,,,497143,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:07:44,,-1,,,,,527798,0,0,0,0,0,0,0,0,0,0,-1,0
2023. 11. 15 오후 10:07:50,,0,,,,,530476,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:07:55,,0,,,,,548832,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:08:02,,0,,,,,424930,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:08:07,,0,,,,,424935,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:08:22,,0,,,,,425337,0,1,0,0,1,0,0,0,0,1,1,0
2023. 11. 15 오후 10:08:29,,0,,,,,425464,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:08:39,,0,,,,,425750,0,1,1,0,0,0,0,0,0,0,0,-1
2023. 11. 15 오후 10:08:48,,0,,,,,425768,0,1,0,0,0,0,0,1,0,0,1,0
2023. 11. 15 오후 10:08:59,,0,,,,,426129,0,1,0,-1,0,1,0,0,0,0,0,0
2023. 11. 15 오후 10:09:07,,0,,,,,426526,0,0,0,0,0,0,0,1,0,0,0,0
2023. 11. 15 오후 10:09:17,,0,,,,,426806,0,1,0,0,0,0,0,0,0,0,0,1
2023. 11. 15 오후 10:09:27,,0,,,,,427299,0,0,0,-1,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:10:46,,0,,,,,425972,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:11:03,,0,,,,,429305,0,0,0,1,0,0,0,0,0,1,0,0
2023. 11. 15 오후 10:11:11,,0,,,,,433575,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:11:20,,0,,,,,436483,0,1,-1,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:11:31,,0,,,,,442217,0,1,0,1,0,0,1,0,0,0,0,0
2023. 11. 15 오후 10:11:38,,0,,,,,445886,0,0,0,0,0,0,0,0,0,-1,0,0
2023. 11. 15 오후 10:11:44,,0,,,,,449849,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:11:57,,0,,,,,451182,0,0,0,1,1,1,0,0,0,1,0,0
2023. 11. 15 오후 10:12:13,,0,,,,,452612,0,0,0,0,0,1,0,0,0,1,-1,0
2023. 11. 15 오후 10:12:18,,0,,,,,453006,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:12:31,,0,,,,,427418,0,0,1,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:12:42,,0,,,,,429224,0,0,0,0,0,0,0,-1,0,0,-1,0
2023. 11. 15 오후 10:12:49,,0,,,,,429296,0,1,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:12:58,,0,,,,,432494,0,0,0,0,0,0,1,1,0,0,1,0
2023. 11. 15 오후 10:13:14,,0,,,,,435655,-1,0,1,0,0,1,0,1,0,0,1,0
2023. 11. 15 오후 10:13:21,,0,,,,,439100,0,0,1,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:13:26,,0,,,,,441425,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:13:35,,0,,,,,441426,0,0,0,1,0,0,0,1,0,0,1,0
2023. 11. 15 오후 10:13:53,,0,,,,,443702,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:14:01,,0,,,,,425964,0,0,0,0,0,0,0,0,0,0,-1,0
2023. 11. 15 오후 10:14:35,,0,,,,,432495,0,0,0,0,0,1,0,0,0,0,0,0
2023. 11. 15 오후 10:14:42,,0,,,,,439102,0,0,0,0,0,1,0,0,0,0,0,0
2023. 11. 15 오후 10:14:53,,0,,,,,441455,0,0,1,0,-1,0,0,0,0,0,0,0
2023. 11. 15 오후 10:14:59,,0,,,,,453797,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:15:09,,0,,,,,455042,0,0,0,0,0,1,0,0,0,1,0,0
2023. 11. 15 오후 10:15:15,,0,,,,,457763,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:15:21,,0,,,,,465741,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:15:30,,0,,,,,468013,0,0,0,0,0,1,0,0,0,0,1,0
2023. 11. 15 오후 10:15:39,,0,,,,,474201,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:15:45,,0,,,,,425301,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:15:56,,0,,,,,425587,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:16:06,,0,,,,,434008,0,0,0,0,0,0,0,0,0,-1,0,0
2023. 11. 15 오후 10:16:14,,0,,,,,439449,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:16:23,,0,,,,,440382,0,0,0,-1,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:16:33,,0,,,,,441205,0,0,0,0,0,0,0,0,0,-1,0,-1
2023. 11. 15 오후 10:16:40,,0,,,,,441345,0,0,0,0,0,0,0,1,0,0,0,0
2023. 11. 15 오후 10:16:50,,0,,,,,441456,0,0,-1,-1,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:16:57,,0,,,,,443700,0,0,0,0,0,0,0,0,0,-1,1,0
2023. 11. 15 오후 10:17:07,,0,,,,,444186,0,0,0,0,0,0,0,0,0,-1,0,0
2023. 11. 15 오후 10:17:17,,0,,,,,425053,0,0,0,-1,0,0,0,0,0,0,-1,0
2023. 11. 15 오후 10:17:28,,0,,,,,425087,0,0,1,-1,0,1,0,0,0,0,0,0
2023. 11. 15 오후 10:17:36,,0,,,,,425363,0,0,0,0,0,0,0,0,1,0,0,0
2023. 11. 15 오후 10:17:47,,0,,,,,425470,0,0,0,1,0,0,0,0,-1,0,0,0
2023. 11. 15 오후 10:17:54,,0,,,,,425593,0,0,0,0,0,0,0,0,1,0,0,0
2023. 11. 15 오후 10:18:03,,0,,,,,428522,0,0,0,0,0,0,0,0,1,0,0,0
2023. 11. 15 오후 10:18:10,,0,,,,,430501,0,0,0,-1,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:18:18,,0,,,,,430760,0,0,0,0,0,0,0,0,-1,0,1,0
2023. 11. 15 오후 10:18:26,,0,,,,,432263,0,0,0,-1,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:18:31,,0,,,,,433613,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:18:40,,0,,,,,424666,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:18:48,,0,,,,,424845,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:18:56,,0,,,,,425430,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:19:09,,0,,,,,426128,0,0,0,0,0,1,0,-1,0,0,0,0
2023. 11. 15 오후 10:19:22,,0,,,,,426262,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:19:29,,0,,,,,426340,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:19:36,,0,,,,,431652,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:19:42,,0,,,,,433311,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:19:49,,0,,,,,436725,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:20:02,,0,,,,,436960,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:20:08,,0,,,,,425276,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:20:13,,0,,,,,425556,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:20:23,,0,,,,,427419,0,0,1,0,0,1,0,0,1,0,0,0
2023. 11. 15 오후 10:20:30,,0,,,,,431609,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:20:36,,0,,,,,433937,0,0,0,0,0,0,0,0,-1,0,0,0
2023. 11. 15 오후 10:20:42,,0,,,,,439448,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:20:50,,0,,,,,440381,0,0,0,0,0,1,0,0,0,0,0,0
2023. 11. 15 오후 10:20:57,,0,,,,,441380,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:21:05,,0,,,,,441398,0,0,0,0,0,0,0,0,0,-1,0,0
2023. 11. 15 오후 10:21:20,,0,,,,,441400,0,0,0,0,0,0,0,0,0,-1,0,0
2023. 11. 15 오후 10:21:31,,0,,,,,425054,0,0,0,0,0,1,0,0,0,0,1,0
2023. 11. 15 오후 10:21:46,,0,,,,,425397,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:21:56,,0,,,,,425588,0,0,0,0,0,0,0,1,0,0,1,0
2023. 11. 15 오후 10:22:04,,0,,,,,426547,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:22:12,,0,,,,,428523,0,0,-1,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:22:21,,0,,,,,428843,0,0,0,0,0,1,0,0,0,0,1,0
2023. 11. 15 오후 10:22:31,,0,,,,,430514,0,0,-1,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:22:40,,0,,,,,430762,0,0,0,-1,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:22:51,,0,,,,,432095,0,0,1,1,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:22:59,,0,,,,,426127,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:23:06,,0,,,,,428040,0,0,0,0,0,0,0,0,0,-1,0,0
2023. 11. 15 오후 10:23:13,,0,,,,,428856,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:23:28,,0,,,,,428985,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:23:39,,0,,,,,429080,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:23:54,,0,,,,,430568,0,0,0,-1,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:24:02,,0,,,,,431021,0,0,0,1,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:24:14,,0,,,,,431029,0,0,0,1,0,1,0,0,0,1,0,0
2023. 11. 15 오후 10:24:24,,0,,,,,431672,0,0,1,0,0,1,0,0,0,0,0,0
2023. 11. 15 오후 10:24:41,,-1,,,,,432187,0,1,0,0,0,0,0,0,0,0,0,1
2023. 11. 15 오후 10:24:54,,0,,,,,425158,0,0,0,0,0,1,0,0,0,0,1,0
2023. 11. 15 오후 10:25:01,,0,,,,,425917,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:25:10,,0,,,,,426111,0,0,0,1,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:25:16,,0,,,,,426609,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:25:23,,0,,,,,427217,0,0,0,1,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:25:33,,0,,,,,427225,0,1,1,1,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:25:43,,0,,,,,427973,0,0,0,0,-1,0,0,0,0,0,-1,0
2023. 11. 15 오후 10:25:50,,0,,,,,428136,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:26:02,,1,,,,,428604,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:26:25,,0,,,,,428675,0,0,1,0,0,0,0,1,0,1,1,0
2023. 11. 15 오후 10:26:40,,0,,,,,425292,0,0,0,0,0,0,1,0,0,0,1,0
2023. 11. 15 오후 10:26:58,,0,,,,,428262,0,0,0,-1,0,0,1,0,0,-1,0,0
2023. 11. 15 오후 10:27:06,,0,,,,,428608,0,0,0,-1,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:27:22,,0,,,,,430080,0,1,-1,-1,0,1,0,0,0,0,0,0
2023. 11. 15 오후 10:27:35,,0,,,,,431936,0,0,0,-1,1,0,0,0,0,0,0,1
2023. 11. 15 오후 10:27:43,,0,,,,,431949,0,0,0,-1,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:27:50,,0,,,,,432037,0,0,0,0,0,0,1,0,0,0,0,0
2023. 11. 15 오후 10:27:59,,0,,,,,432943,0,1,0,0,0,1,0,0,0,0,0,0
2023. 11. 15 오후 10:28:04,,0,,,,,434147,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:28:15,,0,,,,,436716,0,1,0,0,0,1,1,0,0,0,0,0
2023. 11. 15 오후 10:28:31,,0,,,,,424809,0,0,0,0,0,0,1,0,0,0,-1,0
2023. 11. 15 오후 10:28:40,,0,,,,,425030,0,0,1,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:28:57,,0,,,,,425073,0,1,0,0,0,0,1,0,0,0,0,0
2023. 11. 15 오후 10:29:03,,0,,,,,425695,0,0,0,0,0,0,1,0,0,0,0,0
2023. 11. 15 오후 10:29:08,,0,,,,,425774,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:29:21,,0,,,,,425961,0,0,0,0,0,0,0,0,0,1,1,0
2023. 11. 15 오후 10:29:27,,0,,,,,426014,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:29:37,,0,,,,,426105,0,1,0,0,0,0,0,0,0,-1,0,0
2023. 11. 15 오후 10:29:44,,0,,,,,426218,0,0,0,0,0,0,1,0,0,0,0,0
2023. 11. 15 오후 10:30:00,,0,,,,,427279,0,0,0,0,0,0,0,0,0,-1,-1,-1
2023. 11. 15 오후 10:30:26,,0,,,,,425032,0,0,0,0,1,1,0,0,0,0,1,0
2023. 11. 15 오후 10:30:37,,0,,,,,425066,0,0,1,-1,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:30:43,,0,,,,,425699,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:30:52,,0,,,,,426018,0,0,0,0,1,1,0,0,0,0,0,0
2023. 11. 15 오후 10:31:06,,0,,,,,426041,0,0,0,-1,1,0,0,0,0,0,0,0
2023. 11. 15 오후 10:31:17,,0,,,,,426217,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:31:23,,0,,,,,426286,0,0,0,0,1,0,0,0,0,0,0,0
2023. 11. 15 오후 10:31:34,,0,,,,,428727,0,0,0,0,0,1,0,0,-1,0,0,0
2023. 11. 15 오후 10:31:43,,0,,,,,428750,0,0,0,0,0,0,0,0,1,0,0,0
2023. 11. 15 오후 10:31:50,,0,,,,,425064,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:31:56,,0,,,,,425701,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:32:02,,0,,,,,426020,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:32:09,,0,,,,,426045,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:32:40,,0,,,,,426109,0,0,0,0,1,0,0,0,0,0,1,0
2023. 11. 15 오후 10:32:53,,0,,,,,426220,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:33:00,,0,,,,,427334,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:33:09,,0,,,,,428618,0,0,0,0,0,0,0,0,0,-1,1,0
2023. 11. 15 오후 10:33:16,,0,,,,,428633,0,0,0,0,-1,0,0,0,0,0,-1,0
2023. 11. 15 오후 10:33:36,,0,,,,,428729,0,0,1,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:33:53,,0,,,,,426850,0,0,-1,1,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:34:03,,0,,,,,433022,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:34:10,,0,,,,,433544,0,0,0,-1,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:34:16,,0,,,,,435569,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:34:23,,0,,,,,438079,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:34:31,,0,,,,,449049,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:34:37,,0,,,,,453527,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:34:50,,0,,,,,453529,0,0,0,1,1,0,0,0,0,0,1,0
2023. 11. 15 오후 10:34:58,,0,,,,,467759,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:35:03,,0,,,,,469148,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:35:11,,0,,,,,425889,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:35:18,,0,,,,,425931,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:35:24,,0,,,,,426065,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:35:33,,0,,,,,426267,0,0,0,0,0,0,0,0,0,1,1,0
2023. 11. 15 오후 10:35:47,,0,,,,,426745,0,0,-1,0,0,1,0,0,0,0,1,0
2023. 11. 15 오후 10:35:53,,0,,,,,427290,0,0,0,0,0,0,0,0,1,0,0,0
2023. 11. 15 오후 10:36:04,,0,,,,,428439,0,0,0,0,0,0,0,0,-1,0,0,0
2023. 11. 15 오후 10:36:13,,0,,,,,428452,0,0,0,0,0,0,0,0,-1,0,0,0
2023. 11. 15 오후 10:36:26,,0,,,,,428824,0,0,0,0,0,0,0,0,-1,0,0,0
2023. 11. 15 오후 10:36:37,,0,,,,,429770,0,0,0,0,0,1,0,1,0,0,0,0
2023. 11. 15 오후 10:36:43,,0,,,,,426765,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:36:49,,0,,,,,427097,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:36:55,,0,,,,,427246,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:37:08,,0,,,,,427972,0,0,1,0,0,1,0,0,0,0,1,0
2023. 11. 15 오후 10:37:14,,0,,,,,429402,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:37:20,,0,,,,,429406,0,1,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:37:28,,0,,,,,429822,0,0,0,0,0,0,0,0,0,-1,0,0
2023. 11. 15 오후 10:38:33,,0,,,,,443806,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:38:42,,0,,,,,443851,0,0,0,-1,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:38:49,,0,,,,,445006,0,0,0,0,0,0,0,0,0,0,-1,0
2023. 11. 15 오후 10:38:57,,0,,,,,446168,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:39:16,,0,,,,,446511,0,0,0,0,-1,0,0,0,0,0,0,0
2023. 11. 15 오후 10:39:22,,0,,,,,447472,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:39:31,,-1,,,,,448337,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:39:43,,0,,,,,453624,0,0,0,0,0,0,0,0,0,0,-1,0
2023. 11. 15 오후 10:39:56,,0,,,,,477581,0,0,0,-1,1,0,0,0,0,0,0,0
2023. 11. 15 오후 10:40:03,,0,,,,,496176,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:40:08,,0,,,,,426419,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:40:18,,0,,,,,453296,0,0,0,0,0,0,0,0,0,-1,0,0
2023. 11. 15 오후 10:40:27,,0,,,,,459192,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:40:35,,0,,,,,470598,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:40:44,,0,,,,,476228,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:40:52,,0,,,,,478463,0,0,0,0,0,0,1,0,0,0,1,0
2023. 11. 15 오후 10:41:00,,0,,,,,478501,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:41:08,,0,,,,,478520,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:41:18,,0,,,,,478669,0,0,0,0,0,0,0,0,0,0,1,0
2023. 11. 15 오후 10:41:27,,0,,,,,478777,0,0,0,0,1,0,0,0,0,0,1,0
2023. 11. 15 오후 10:41:35,,0,,,,,426423,0,0,0,0,0,0,0,0,1,0,0,0
2023. 11. 15 오후 10:41:44,,0,,,,,453308,0,0,0,-1,0,0,0,-1,0,0,0,0
2023. 11. 15 오후 10:41:56,,0,,,,,459202,0,0,0,-1,0,0,0,-1,0,0,0,0
2023. 11. 15 오후 10:42:05,,0,,,,,470600,0,0,0,0,0,0,0,0,0,-1,0,1
2023. 11. 15 오후 10:42:11,,0,,,,,478503,0,0,0,0,0,0,0,0,0,0,-1,0
2023. 11. 15 오후 10:42:19,,0,,,,,478670,0,0,0,0,0,0,0,0,0,-1,-1,0
2023. 11. 15 오후 10:42:30,,0,,,,,490338,0,0,0,0,0,0,0,0,-1,0,0,0
2023. 11. 15 오후 10:42:45,,0,,,,,490577,1,0,0,0,0,0,0,0,1,0,1,0
2023. 11. 15 오후 10:42:56,,-1,,,,,497162,0,0,0,-1,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:43:02,,0,,,,,498366,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:43:09,,0,,,,,478505,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:43:17,,-1,,,,,478692,0,0,0,0,0,0,0,0,0,0,-1,0
2023. 11. 15 오후 10:43:34,,0,,,,,478781,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:43:45,,0,,,,,484651,0,0,0,-1,0,0,0,0,0,0,-1,0
2023. 11. 15 오후 10:43:56,,0,,,,,490333,0,0,0,-1,0,-1,0,0,0,0,0,0
2023. 11. 15 오후 10:44:04,,0,,,,,494752,0,0,0,0,0,0,0,0,0,0,-1,0
2023. 11. 15 오후 10:44:11,,0,,,,,497161,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:44:20,,0,,,,,498368,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:44:28,,0,,,,,499092,0,0,0,0,0,0,0,0,0,0,-1,0
2023. 11. 15 오후 10:44:39,,0,,,,,499733,0,0,0,0,0,0,0,-1,0,-1,-1,0
2023. 11. 15 오후 10:44:49,,0,,,,,435668,0,0,0,0,0,0,0,0,0,0,-1,0
2023. 11. 15 오후 10:45:00,,0,,,,,440698,0,0,-1,-1,0,0,0,0,0,0,-1,0
2023. 11. 15 오후 10:45:16,,-1,,,,,447537,0,0,-1,-1,0,0,0,0,0,0,-1,0
2023. 11. 15 오후 10:45:58,,0,,,,,453295,0,0,0,-1,0,0,0,0,0,0,0,0
2023. 11. 15 오후 10:46:06,,0,,,,,459261,0,0,0,-1,0,0,0,0,0,0,0,0
2023. 11. 16 오전 6:09:58,,0,,,,,424377,0,0,0,0,0,0,0,0,1,0,1,0
2023. 11. 16 오전 6:10:33,,0,,,,,430202,0,0,0,0,0,0,0,0,1,0,0,0
2023. 11. 16 오전 6:11:44,,0,,,,,430425,-1,0,-1,0,0,1,0,0,1,0,0,0
2023. 11. 16 오전 6:12:11,,0,,,,,433168,0,0,0,0,0,0,0,0,1,0,0,0
2023. 11. 16 오전 6:12:48,,0,,,,,436093,0,0,0,0,0,0,0,0,0,0,0,0
2023. 11. 16 오전 6:13:26,,0,,,,,436358,0,0,0,0,0,0,-1,0,0,0,0,0
2023. 11. 16 오전 6:14:01,,0,,,,,448541,0,0,0,0,0,0,0,0,1,1,0,0
2023. 11. 16 오전 6:14:34,,1,,,,,449659,0,0,0,0,0,1,0,0,0,0,1,0
2023. 11. 16 오전 6:15:14,,0,,,,,449674,0,0,0,0,0,1,0,0,0,0,1,0
2023. 11. 16 오전 6:16:07,,0,,,,,450159,0,0,0,0,0,-1,0,-1,-1,0,-1,0
2023. 11. 16 오전 6:16:34,,-1,,,,,439830,0,0,-1,0,0,0,0,0,0,0,0,0
